-1.6374027729,53.6789056903,"*[300DeobGujrti]Masjid-e-Heera. Thornhill Road. 01924 464523"
-0.1990467310,51.5425518297,"*[NoWDeobBangla]Kilburn & Hampstead Islamic Centre. 233-235 Kilburn High Road. 07947 107076"
-1.7915922403,52.4538984386,"*[80WDeobBangla]Manarat Masjid. 155 New Coventry Road and 2051 Coventry Road. 0-121 213 1114"
-0.3310771280,51.5504715400,"*[200DeobPkstn]Bilal Masjid Trust (Greenford). 82-84 Horsenden Lane North. 020 3489 5589"
-1.6741758585,53.7095548311,"*[500WDeob]Makki Mosque. Victoria Street. 07890 411457"
-1.6550409794,53.7068813245,"*[200Deob]Madressah Al-Hira. 2 William Street. 01924 412315"
-1.6318506002,53.6833013906,"*[1300WBrel]Jamia Masjid Ghosia. 21-27 Warren Street or 23-27 Warren Street or 13 Warren Stre.... 01924 462873"
-4.3783521652,55.8185961471,"*[300BrelPkstn]Iqra Learning Centre. ILC Darnley, West Hurlet House, Glasgow Road. not known"
-1.6737842560,53.6785005701,"*[70NoWIrregDeob]Jamia Noor ul Qur'an. 80 The Crescent. 07812 154114"
-0.5789011716,51.2318444749,"*[200JDeobBangla]Jumu'ah salaah. Guildford United Reformed Church, 83 Portsmouth Road. "
-1.9993051880,52.5154553400,"*[500Deob]Madinatul Uloom al-Islamyah. 1 Moor Street. 0121 553 5794"
-1.1314523220,53.5162163813,"*[700WDeob]Doncaster Jamia Mosque. Bentinck Close,  St James Street. 01302 368336"
-1.1149191856,53.5153774931,"*[250NoWBrelPkstn]Jamia Sultania. 26a Thorsby Avenue. 01302 327103"
-0.2764123678,51.6146956400,"*[80W]Taiba Welfare Foundation. Pride House, Rectory Lane. 020 8952 7005"
-4.4816561043,54.1533120521,"*[140W]Isle of Man Muslim Association. 3 Mona Terrace, Harris View. 01624 620336"
-0.8764788509,52.2436507310,"*[200NoWDeobBangla]Abington Jame Masjid. 49 Stimpson Avenue. "
-6.2344300747,53.3047140364,"*[Arab]Islamic Cultural Centre of Ireland. 19 Roebuck Road. +353"
-6.2815511227,53.3309915158,"*Mosque and Islamic Centre. 163 South Circular Road. +353"
-2.0578229427,52.5230462899,"*[200BrelPkstn]Kanz ul Iman Central Jamia Mosque. Binfield Street. 0121 520 7869"
-2.0788675547,52.5124045611,"*[1300WBrel]Dudley Mosque & Muslim Community Centre. Birmingham Street. 01384 253951"
-2.0862208307,52.4953957037,"*[300Brel]Netherton Islamic Trust. 61-69 Cinder Bank. 07305 885786"
-2.0585149527,52.5154406545,"*[360WBrelPkstn]Tipton and Tividale Islamic Community Centre. 24-25 Gate Street. 0121 557 0395"
-0.2766215800,51.6143925200,"*[200WJ]Jumu'ah salaah. Edgware Quaker Meeting, Rectory Lane. "
-2.0945906639,52.5055285033,"*[1500WSalf]Islamic Centre. 29 Queens Cross. 01384 258479"
-0.6339722872,51.4814296672,"*[300BrelPkstn]Madina Masjid. Unit 2, Shirley Avenue. "
-2.0545694232,52.5255806651,"*[270WSufiBangla]Masjid Shah Jalal. Wellington Road. 0121 557 9174"
-2.0551353693,52.5253864715,"*[70DeobBangla]Bait-ul-Mukarram Mosque. 17 Wellington Road. n/a"
-0.4941433668,52.1171115441,"*[100]Salaam Masjid. 44-46 Bunyan Road. 07515 822486"
-3.5839676857,55.0694115128,"*[330WBrelPkstn]Dumfries Islamic Society. 243 Annan Road. 07969 045124"
-2.9609602690,56.4702961954,"*[700WBrel]Jama-i-Masjid Bilal. 5-7 Dura Street. 01382 226913"
-2.9808193445,56.4617732500,"*[725WDeob]Jamaa Masjid - Dundee Islamic Society. 6 Miln Street. 01382 778168"
-2.9766565561,56.4569449054,"*[300Stdnt]Dundee University Islamic Society. 166B Nethergate. 01382 345133"
-2.9657506943,56.4664454004,"*[750WBrel]Jamia Masjid Tajdare Madina. 2 Wellington Street and 96a Victoria Road. 01382 224817"
-0.4655456543,52.1237863723,"*[500WDeobBangla]South Bedford Masjid. 5 Elstow Road. 07899 928028"
-0.0618477165,51.5140049190,"*[100NoWSalf]Ashaadibi Masjid and Cultural Centre. 167 Canon Street Road. "
-3.4356307983,56.0700832361,"*[900WBrel]Dunfermline Mosque and Islamic Centre. 125 Woodmill Road. 01383 739816"
-1.5683841705,54.7752839771,"*[91WStdnt]Durham University Islamic Society Mosque. Behind Dun Cow Restaurant, 37 Old Elvet. "
0.2868783474,50.7726733940,"*[200WDeobBangla]Eastbourne Islamic Cultural Centre. 40a Ashford Square. 01323 727866"
-3.1852680445,55.9605941328,"*[800WBrelPkstn]Anwar-E-Madina Masjid. 43-45 Annandale Street. 0131 556 1226"
-3.1832885742,55.9603148711,"*[80NoWDeobBangla]Shah Jalal Mosque and Islamic Centre. 8a Annandale Street Lane. 0131 557 1841"
-3.1191462278,55.9553208524,"*[160WBrelPkstn]Portobello Islamic Educational Centre. 3 Fishwives Causeway. 0131 657 1581"
-3.2001113892,55.9447000397,"*[1800WSalf]Muslim Welfare House. Lauriston Church, 59 Lauriston Place. 0131 229 2335"
-3.1860297918,55.9449193336,"*[1250WArabArab]Central Mosque & Islamic Centre. 50 Potterrow. 0131 667 0140"
-3.1833234429,55.9474118377,"*[150NoWDeobPkstn]Mosque And Islamic Community Centre. 12 Roxburgh Street. 0131 556 1902"
-3.2184255123,55.9383459834,"*[200WDeobPkstn]Idara Trust. 8-10 Temple Park Crescent. 0131 229 3844"
-3.1788468361,55.9233610053,"*[Stdnt]Islamic Society of Edinburgh University. Weir Building, Kings Buildings, West Mains Road. "
-0.5651468039,51.4254070072,"*[50WStdnt]Prayer Room. next to Waterstones bookshop, Royal Holloway University, Egh.... 07984 340799"
-0.0712059430,51.5156206770,"*[40WBangla]Musallah. 2nd floor, Qasida Turkish Restaurant, 96 Whitechapel High St.... 020 7247 7086"
-3.5249885917,50.7292553211,"*[700W]Mosque and Islamic Centre for the South West. 12-13 York Road. 01392 250597"
-3.7810564041,55.9981919631,"*[300WDeob]Falkirk Islamic Centre. 6 Burnhead Lane. 01324 611018"
-1.3950960339,50.9231031561,"*[300W]Bashir Ahmed Masjid. 96-100 Portswood Road. 02380 557563"
1.1805000000,51.0822000000,"*[150WDeobBangla]Folkestone Mosque. 8a Foord Road South. 01303 254562"
-1.7927737507,52.4889997115,"*[150BrelPkstn]Idara Fezan Ul Quran. Farmcote Road. 07908 119789"
-9.0727436543,53.2777820723,"*[J]Jumu'ah Salaah. Westside Community Centre, Seamus Quirke Road, Westside. +353"
-9.0321041643,53.2879136124,"*[150]Galway Islamic Centre. 13 Sandyview Drive, Riverside. +353"
-1.7738749069,52.4149077540,"*[200WJ]Jumu'ah Salaah. Solihull Women's Institute, 745 Warwick Road. 07773 896249"
-0.1783508062,51.1610856970,"*[20Wmulti]Chaplaincy. Gatwick Airport. "
0.5446708202,51.3842496661,"*[400WDeobPkstn]Gillingham Mosque. 114 Canterbury Street. 01634 850878"
0.0915920730,51.5814265760,"*[300SalfBangla]Newbury Park Islamic Cultural Centre. 117 Oaks Lane. 07425 176469"
-4.2615526915,55.8340237950,"*[700WBrel]Masjid-e-Khizra. 69 Albert Road. Not applicable"
-4.2733705044,55.8694269821,"*[60ShiaPkstn]Shia Ithna Ashri Islamic Centre. 19 Ashley Road. 0141 332 9639"
-4.2473423481,55.8623079830,"*[WStdnt]Strathclyde University Muslim Students Association. Basement Level, St. Pauls Building, University of Strathclyd.... 0141 552 4400"
-4.2605656385,55.8405365232,"*[560WBrelPkstn]Masjid-e-Khizra. 138-140 Butterbiggins Road. 0141 422 1154"
-0.0120806690,51.4954296000,"*[200JDeobBangla]Jumu'ah Salaah. St Johns Community Centre and Social Club, 37-43 Glengall Gr.... "
-4.2717343569,55.8716843204,"*[500WMaudPkstn]Al Furqan Islamic Centre. 19 Carrington Street. 0141 331 1119"
-4.2626094818,55.8348432176,"*[1080WSalfPkstn]Masjid Al-Farooq. 32-38 Dixon Avenue. 0141 433 2686"
-4.2700365186,55.8426223537,"*[1000NoWDeobPkstn]Masjid Noor. 79 Forth Street. 0141 429 3383"
-4.2805963754,55.8453598182,"*[500WDeobPkstn]Islamic Academy of Scotland. 24 Maxwell Drive. 0141 433 9500"
-4.2736977339,55.8393346725,"*[170WSufiPkstn]Madrassa Zia-ul-Quran Trust. 257 Kenmure Street. 0141 423 8001"
-4.2619201541,55.8369474279,"*[120NoWDeobPkstn]Madni Masjid. 196 Langside Road. 0141 423 2425"
-4.2511940002,55.8523000464,"*[2500WDeobPkstn]Glasgow Islamic Centre and Central Mosque. 1 Mosque Avenue. 0141 429 3132"
-4.2781287432,55.8400395218,"*[600NoWDeobPkstn]Madrassah Taleem ul Islam. 159-161 Nithsdale Road. 0141 424 0787"
-4.2844265699,55.8744471238,"*[190WDeobBangla]Dawatul-Islam Mosque. 31 Oakfield Avenue. 0141 357 3733"
-4.3364614240,55.7698595700,"*[300Pkstn]East Ren Centre. 8 Langrig Road. "
-4.3007129431,55.8511873925,"*[350NoWDeobPkstn]Masjid Al Arabia Al Islamia. 490 Paisley Road West. 0141 427 2152"
-4.2713963985,55.8711816977,"*[SalfArab]Muslim Welfare House. Basement, 16 Queen's Crescent. 0141 331 0373"
-4.2829298973,55.8256478235,"*[350WBrelPkstn]Jamia Islamia. 275 Tantallon Road. 0141 632 8028"
-4.2883580000,55.8717520000,"[50multi]Glasgow University Muslim Students' Association. The Chaplaincy, 11, The Square. "
-4.2756825686,55.8669678390,"*[200WShia]Ahlulbait Mosque. 25 Woodside Place. 0141 429 6565"
-4.0120804300,55.9587804900,"*[500WPkstn]Islamic Education Trust of Cumbernauld. 5 Craighalbert Way. 01236 733719"
-4.2993664700,55.8509702000,"*[500NoWDeobPkstn]Madrassa Al Arabia Al Islamia. 425 Paisley Road West. 0141 427 2152"
-4.2191737890,55.8495625570,"Salahuddin Mosque and Islamic Centre. 16 Avenue Street. "
-4.2688000202,55.8751497412,"*[700WSalf]MAB Centre. 10 Grovepark Place and 170-188 North Woodside Road. 07830 247973"
-4.3107819557,55.8016286740,"*[200W]Woodfarm Education Centre. 1 Burns Grove. 07807 673119"
-3.1594008207,56.1894544284,"*[600WBrelPkstn]Fife Islamic Centre. Poplar Road. 01592 612970"
-2.2378313541,51.8608103171,"*[500NoWDeobGujrti]Jamia al Karim Mosque. 2d All Saints Road. 01452 506870"
-2.2754855453,51.8332308779,"[200WShia]Khoja Shi'a Muslim Community of Gloucester. Wainsbridge, 69 Bristol Road. 01452 530337"
-2.2368330000,51.8574950000,"*[1000NoWDeobGujrti]Masjid-e-Noor. 44-46 Ryecroft Street. 01452 416830"
-0.0994455810,51.3682371920,"*[80NoWIrreg]South Croydon Prayer Room. 292 High Street. 020 8680 6800"
-0.4327422300,51.8908534700,"*[30Arab]Masjid al Huda. 198b Leagrave Road. 07956 322818"
0.1092731953,51.5665602523,"*[200WSalfBangla]Al-Ansar Islamic Education Centre. 833-835 High Road. 020 8597 5092"
0.3291060000,51.4782780000,"*[330NoWDeobBangla]Thurrock Jame Masjid. Park Way Centre, Park Road. 01375 376823"
1.7266505957,52.6133847343,"*[150W]Masjid-at-Tauwheed. 39 Northgate Street. 01493 663377"
0.7031040000,51.5459140000,"*[1400WDeobBangla]Essex Jamme Masjid Trust. 48 Chelmsford Avenue. 01702 334142"
-0.5887609720,51.2432402885,"*[NJStdnt]Guildford Islamic Soc. Building AA, Guildford University. "
-1.8383163214,53.6827501660,"*[200WDeob]Elland Mosque Association. 26 and 34 Elizabeth Street. 01422 253222"
-1.8755346537,53.7219088608,"*[350WBrelPkstn]Al Jamia Al Zahra. Heathroyde House, 16-18 Francis Street. 01422 380540"
-1.8724393845,53.7233483144,"*[2500WBrel]Central Jamia Mosque Madni. 117-131 Gibbet Street. 01422 365645"
-1.8902975321,53.7209740624,"*[300Brel]Jammiah Mohammadiyah Nooriah Halifax. 29 Gibraltar Road. "
-1.8782544136,53.7188409302,"*[375WDeob]Makki Masjid and Anjuman Islah-ul-Muslimeen. Thornley Works, Hermon Avenue. not working"
-1.8821328878,53.7206058509,"*[Brel]Madni Educational Centre. 92 Hopwood Lane. "
-1.8858718872,53.7198567210,"*[900WSalf]Jamia Masjid Ahl-e-Hadith. 97 Hopwood Lane. 01422 356843"
-1.8758940697,53.7170060961,"*[30Brel]Dar-ul-Uloom Madani (No. 4). 2 Mayfield Terrace South. "
-1.8805584311,53.7283471368,"*[100Brel]Education Centre Madni No.3. 229 Pellon Lane. "
-1.8706181645,53.7232403968,"*[600NoWBrel]Markazi Jamia Mosque. 49 Rhodes Street. 01422 330041"
-1.6641122103,54.9574644488,"*[20WIrregmulti]Quiet Room. Blue Zone, Metro Centre. "
0.0826549530,51.7488202571,"*[700WDeobBangla]Harlow Islamic Centre. Kingsmoor Recreation Centre, Paringdon Road. 01279 635227"
0.5572557449,50.8522976024,"*[440W]Masjid Al Haq. 12 Mercatoria. 01424 426232"
-0.2408194542,51.7502483357,"*[30Stdnt]University of Hertfordshire Islamic Society. University of Hertfordshire. "
-4.9753448367,51.7982320749,"*[150WDeob]Haverfordwest Mosque. 2 Albert Street. 01437 765791"
-0.4567547143,51.7453611309,"*[400NoWBrel]Quwwatul Islam Markazi Jamia Mosque Mehria Ghosia. 150 St Albans Hill. 01442 243785"
-0.7669667000,51.6333933000,"*[1150WBrelPkstn]Wycombe Islamic Mission & Mosque Trust Ltd.. 34-36 Jubilee Road. 01494 520807"
-0.4402738809,51.8831156780,"*[250J]Dallow Learning Community Centre. 234 Dallow Road. 01582 410333"
-0.7797503471,51.6285772049,"*[600WBrelPkstn]Jamia Rehmania. 103 Rutland Avenue. 01494 539406"
-0.7795518637,51.6292198901,"*[200WBrelPkstn]Wycombe Islamic Mission & Mosque Trust Ltd.. 85 Rutland Avenue. "
-0.7425118983,51.6297018981,"*[500WBrelPkstn]Wycombe Islamic Mission & Mosque Trust Ltd.. 34 Totteridge Road. 01494 513440"
-0.2711015940,51.9556321343,"*[160NoWDeobBangla]Hitchin Jame Masjid. 28 Florence Street. 01462 456478"
-1.8226390000,52.6867860000,"*[230WDeobBangla]Lichfield Masjid & Islamic Centre. 9 Stowe Street. 01543 418587"
-1.1963805556,53.0319602610,"*[400WShia]Husaini Markaz (not Husami Markaz). Old United Reform Church, Portland Road and 1 Henry Street. 0115 963 4339"
-4.2128732800,55.8269073474,"*[400WBrelPkstn]Minhaj ul Quran International. 48 Greenhill Road. 0141 647 7483"
-1.7975735664,53.6325903322,"*[1200WBrelPkstn]Hanfia Masjid & Islamic Institute. Bentley Street. 01484 421802"
-1.7893499136,53.6585765624,"*[1000WDeob]Masjid Omar. 32 Blacker Road. 01484 541634"
-0.4290005500,51.8711934000,"*[80Bangla]Farley Hill Masjid. 31 The Crossway. 07984 960703"
0.1027446985,51.4874193090,"*[300WBrelPkstn]Greenwich Madina Trust. Camrose Street. 020 8854 8691"
-1.7825156450,53.6582078048,"*[850WBrel]Jamia Masjid Anwar-e-Madina. 8-10 Clara Street. 01484 421236"
-0.3693482280,51.4648379609,"*[200WBrel]Madina Islamic Mission and Islamic Centre. 86 Hibernia Road. 020 8814 0937"
-1.1584728956,51.8923250668,"*[15multi]Contemplation Room. adjacent Unit 55, Bicester Village, 50 Pingle Drive. 01869 366266"
-1.7975000000,53.6392000000,"*[600WDeobPkstn]Masjid Noor. Crosland Road. 01484 423081"
-1.7954532802,53.6365463793,"*[130WDeobBangla]Shah Jalal Mosque. 85 Fenton Road . 01484 450183"
-1.7849457264,53.6582586681,"*[350WSalf]Masjid Ibrahim. 62 Halifax Old Road. 01484 547808"
-1.7863565683,53.6591678394,"*[1000WBrelPkstn]Markazi Jame Masjid Riza and Islamic Centre. 129 Halifax Old Road. 01484 540449"
-1.7919670000,53.6361730000,"*[100NoWDeob]Madni Jamia Masjid. 12 Macham Street. 01484 301103"
-1.7766952515,53.6446600847,"*[Stdnt]Huddersfield University Islamic Society. University of Huddersfield Students' Union, Queensgate. 01484 538156"
-3.9585310591,55.7799586576,"*[200Deob]Zakariyya Masjid. 2 Donnelly Way. 01698 252555"
-1.7894786596,53.6464217571,"*[350NoWDeob]Jamia Masjid Usman. 32 Upper George Street. 01484 420029"
-1.7919597030,53.6372453086,"*[800WBrel]Markazi Jamia Masjid Ghausia. 73 Victoria Road. 01484 513248"
-1.8024712801,53.6358728835,"*[610WDeob]Jamia Masjid Bilal. 245 Yews Hill Road. 01484 542360"
0.0327336780,51.5424851000,"*[150WSalfPkstn]Masjid Al-Humera. 183 Green Street. "
-0.1284613373,51.4345664548,"*[100Salf]Streatham Hill Masjid. 106 Streatham High Road. "
-0.1952688390,51.4553147600,"*[100J]Jumu'ah Salaah. The Penfold Centre, 1 Neville Gill Close. 0208 871 6774"
-0.1295775175,51.4973507586,"*[70WJ]Jumu'ah Salaah. The Abbey Centre, 34 Great Smith Street. 020 7222 0303"
-0.3540784121,53.7539444845,"*[1150WMaud]UK Islamic Mission. 2 Berkeley Street. 01482 324833"
-0.3649131953,53.7386420447,"*[60]Al-Salam Mosque. 153 Boulevard. 07384 214691"
-0.3536385298,53.7577313646,"*[300WDeobBangla]Jame Masjid and Madresah Darul Marif al Islamia. 20 Pearson Park. 01482 473867"
-4.2304176092,57.4745832725,"*[30WDeobMix]Inverness Masjid. Northern Meeting Park, Ardross Street. "
1.1699835956,52.0500732200,"*[Salf]Jam'at Ihyaa' Minhaaj Al-Sunnah. 24 Bishops Hill. 01473 251578"
1.1602002382,52.0558353253,"*[300NoWDeobBangla]Ipswich and Suffolk Bangladeshi Muslim Community and Mosque Centre. 32-36 Bond Street. 01473 226879"
1.1654090881,52.0564422534,"*[260WBangla]Shah Jalal Masjid. 110-112 St Helens Street. 01473 412983"
-0.4208305478,51.8765770766,"*[50WSufiTurk]Luton Turkish Education & Culture Trust. 58 Dumfries Street. 01582 483488"
-1.9120126963,53.8680698496,"*[400WMaud]Jami Madinah Masjid. Spencer Street. 01535 603756"
-1.9095289707,52.5012540962,"*[100DeobBangla]Lozells Islamic Centre. 258 Burbury Street. 0121 551 7753"
-1.9087404013,53.8732254021,"*[500WSalf]Jamiah Muhammadi Masjid. 2 East Avenue. 01535 681917"
-1.9022883475,53.8705741674,"*[1300WBrelPkstn]Keighley Markazi Jamia Mosque. 75 Emily Street. 01535 607039"
-0.8492356539,52.2582978939,"*[425WBrelPkstn]Gulzar-e-Madina Islamic Welfare Trust. 1 Collingdale Road. 07801 735395"
-1.9090622663,53.8743892671,"*[400WBrel]Ghousia Mosque. 206a Skipton Road. "
-1.9104731083,53.8685917596,"*[600BrelPkstn]Central Jamia Mosque Highfield Branch. Albert Street. "
-1.9103980064,53.8666875474,"*[400NoWBrelBangla]ShahJalal Jami Masjid and Jamiah Quraniah. 3 Temple Row. 01535 603444"
-2.2140240669,52.3624321828,"*[250DeobGujrti]Madinatul-Uloom Al-Islamiyah. Butts Lane. 01562 66894"
-2.2459664941,52.3919296376,"*[200NoWDeobBangla]Kidderminster Madani Masjid. 2 Radford Avenue. 01562 822613"
-3.1751239300,56.1303443137,"*[350WBrelPkstn]Fife Islamic Centre. Cumbrae Terrace. 01592 641057"
-4.0771508217,52.1149061443,"*[Stdnt]Lampeter University Mosque. College Street. "
-2.8006350000,54.0338810000,"*[1000Deob]Al-Kauthar Mosque. Ashton Road. 01524 389595"
-2.8055503964,54.0454709915,"*[150WBrelGujrti]Raza Masjid. 71 Blades Street. 07005 375907"
-2.7825665474,54.0074408968,"*[Stdnt]Islamic Society of Lancaster University. Lancaster University Islamic Society, Lancaster University S.... 01524 65201"
-1.5292400122,52.2858877562,"*[120WSalf]Masjid & Muslim Community Centre. 10-12 New Street. 01926 429100"
-0.4670906067,51.8886071049,"*[100WBrelPkstn]Suffatul Islam Masjid. 129 Bradley Road. 01582 563663"
-1.5174000710,53.8173395963,"*[200]Jamia Tul Batool. 7 Beck Road. "
-1.5562069416,53.7776877170,"*[250ShiaGujrti]Baab Il Ilm Institute. 168 Beeston Road. 0113 276 5558"
-1.5860223770,53.7956796157,"*[700WBrel]Jamia Masjid Ghousia. 7 Brooklyn Terrace. 0113 279 0172"
-1.5679201484,53.8112503054,"*[900WBrel]Al Madina Jamia Mosque. 31-33 Brudenell Grove. 0113 275 2535"
-0.4351830482,51.9001820980,"*[60BrelPkstn]Muslim Community Centre. 1 St Ethelbert Avenue. 01582 516818"
-0.4494309425,51.8927868937,"*[500WShiaPkstn]Masjid-e-Ali. 2-32 Beechwood Road. 01582 486841"
-1.5141445398,53.8129670041,"*[3200WBrelPkstn]Markazi Jamia Masjid Bilal. Conway Road and Harehills Lane. 0113 240 7695"
-1.5200977027,53.8171111798,"*[810WDeobBangla]Masjid-e-Shah Jalal. 25-27 Ellers Road. 0113 240 6558"
-1.5601444245,53.8006749143,"*[450WShia]Ahlul Bayt Islamic Centre. ADP House, 35 Hanover Square. 0113 244 3419"
-1.5534053742,53.7765061051,"*[400WBrelPkstn]Jamia Masjid Abu Huraira. 1 Hardy Street. 0113 271 8050"
0.5514782667,51.8759875787,"*[150WMix]Al Falah Braintree Islamic Centre. 28 Silks Way. 01376 802786"
-1.5449620000,53.8038020000,"[Stdnt]Leeds Metropolitan University SU Islamic Society. 18, Queen Square. "
-1.5247982741,53.8501241414,"*[250WShiaGujrti]Baab-ul-ilm Muslim Community of Metro Leeds. 156-166 Shadwell Lane. 0113 271 9969"
-1.5257102251,53.8130905277,"*[1000WDeob]Leeds Islamic Centre. 46-48 Spencer Place. 0113 262 1300"
-1.5953710000,53.8260210000,"[Stdnt]Leeds Metropolitan University SU Islamic Society. The Grange, St Chad's Drive. "
-0.4440289736,51.8888819069,"*[150WDeob]Masjid Al Sunnah. 48 Kingsway. 01582 593306"
-0.4494363070,51.8922058849,"*[200BrelPkstn]Masjid Al Hira. 1-7 Beechwood Road. 01582 848529"
-0.4537694156,51.9031792256,"*[40NoWDeobBangla]Masjid Al Bilal. 4 Sarum Road. 07956 958630"
-0.4271484911,51.8858275371,"*[250WGujrti]Kokni Community Centre Masjid and Madressa. Units 2 and 3, Bury Park Estate, Bury Park Road. 01582 454485"
-1.5730000000,53.8110000000,"*[2500WBrelPkstn]Makkah Jamia Masjid. 36 Thornville Road and Brudenell Road. 0113 244 2684"
-1.5442550182,53.7759030025,"*[100NoWDeobBangla]Al Madina Mosque. 12 Tunstall Road. not working"
-1.5530870430,53.8039800051,"*[Stdnt]Leeds University Union Islamic Society. University of Leeds,  Woodhouse Lane. "
-0.4687441885,51.9060536985,"*[230W]Hockwell Ring Masjid. 13-17 Barley Lane. 01582 563778"
-1.5679281950,53.8063405392,"*[900WSalf]Leeds Grand Mosque. 9 Woodsley Road and 2 Hyde Park Road. 0113 246 8789"
-0.1676756143,52.3446062730,"*[50NoWBrel]Huntingdon Islamic Education and Prayer Centre. 31 Coneygear Road. 07806 855737"
-2.2016859054,53.4503690295,"*[500WSalf]Makki Masjid. 125-129 Beresford Road. 0161 257 2491"
-0.0680744648,51.4695332357,"*BECA Masjid. 2nd Floor Khan's Bargains, 36-38 Rye Lane. 07958 644866"
-2.7310734988,52.7041645168,"*[200Bangla]Shropshire Bangladeshi Welfare Society. Column Lodge, Preston Street. "
-2.7222892642,52.0493961025,"*[200JBangla]Jumu'ah salaah. Kindle Centre, Belmont Road. "
-1.1054670811,52.6370314798,"*[3200NoWDeobGujrti]Jamia Mosque. 51 Asfordby Street. 0116 262 1963"
-1.1892700195,53.1442381606,"*[300DeobBangla]Mansfield Jamee Masjid. Goodacre Street. 07590 626766"
-1.1527705193,52.6279217464,"*[200WDeobGujrti]Masjid-e-Abu Bakr. 55 Barclay Street. 0116 254 5552"
-1.1101448536,52.6341633230,"*[1000NoWDeobGujrti]Masjid an-Noor. 146-152 Berners Street. 0116 262 2640"
-1.1268925667,52.6426272626,"*[400WSalf]Masjid Al Huda. 8 Britannia Street. 0116 251 4807"
-1.1217856407,52.6386559257,"*[1000WSalf]Masjid al Quba. 19 Brunswick Street. 0116 216 6237"
-1.1322087049,52.6379250953,"*[5NJ]McIndians Restaurant. 36 Belgrave Gate. 0116 262 2900"
-1.1012613773,52.6271532904,"*[700BrelPkstn]Jamia Masjid-e-Bilal. 62 Evington Valley Road and 81 Chesterfield Road. 0116 249 0887"
-1.1214798689,52.6320926639,"*[2700WBrel]Leicester Central Mosque. Conduit Street. 0116 254 4459"
-0.2160841226,51.1101605815,"*[200J]Jumu'ah salaah. Gossops Green Community Centre, Kidborough Road. "
-1.1135405300,52.6335317172,"*[200NoWJDeobGujrti]Jumu'ah salaah. Dale Street. "
-1.1116603017,52.6313837011,"*[300DeobGujrti]Masjid Al Khaleel. 49 Donnington Street. 0116 255 1524"
-1.0998961329,52.6409818057,"*[735Shia]Masjid Al Husayn. 17a Duxbury Road. 0116 276 9896"
-1.1108985543,52.6300935384,"*[200NoWDeobGujrti]Majles-e-Dawat Ul Haq. 126-128 Earl Howe Street. 0116 255 9847"
-1.1062932014,52.6314805635,"*[1000NoWDeobGujrti]Masjid Al Furqan. 298 East Park Road. 0116 273 5799"
-2.0975893736,57.1542014378,"*[1000WMix]Masjid Alhikmah. 41 Nelson Street. 01224 421208"
-1.1017709970,52.6242063321,"*[1200NoWDeobGujrti]Masjid Umar. 1-3 or 5-7 Evington Drive. 0116 273 5529"
-1.1175906658,52.6303621558,"*[300WBrel]Madrasa-e-Anjuman-e-Ghousia Mosque. 1-3 Evington Street. 07813 000374"
-1.1071622372,52.6294228015,"*[100]Muslim Community College. 372 East Park Road. 0116 273 4446"
-6.6470289230,55.1495423375,"*[200Salf]Muslim Association of Coleraine. Unit 6A Gateside Business Park, Gateside Road. 028 7032 7032"
-1.1169576645,52.6360157636,"*[400Brel]Tajdaar e Madina. 1a Garendon Street, Maidstone Road. 07969 018619"
0.0851051500,51.5590202110,"*[150WIrregSalfPkstn]Al-Bayan Welfare Centre. 55 Green Lane. 020 3556 2110"
-1.1409473419,52.6359213529,"*[130WSufiTurk]Hamidiye C&acirc;mii. 16 Great Central Street. 0116 262 4465"
-1.1164936423,52.6322440597,"*[200Deob]Masjid Ar-Rahman. 71 Guthlaxton Road. "
-1.1052685976,52.6418818506,"*[225WSalfPkstn]Old premises of Masjid at-Taqwa. 1 Harewood Street. 0116 212 5802"
-1.1150881648,52.6351758266,"*[900NoWDeobGujrti]Masjid al Falah & Islamic Educational Trust. 3-13 Keythorpe Street. 0116 251 1833"
-1.0994857550,52.6340135617,"*[1000BrelPkstn]Majid-e-Usmani. 308 St Saviours Road. 07875 043391"
-1.0992738605,52.6317035904,"*[60DeobGujrti]Noor ul Islam. Linden House, Linden Street. "
-1.4797116816,52.9077083872,"[IrregDeob][Unsure] Afghan Community Association. Unit 2, Block A, New Normanton Mills, Stanhope Street. "
-1.4797331392,52.9081613246,"Kurdish Salah-uddin Masjid. New Normanton Mills, Charlotte Street. "
-1.1220324039,52.6578126725,"*[1700NoWDeobGujrti]Masjid al Bukhari. 159 Loughborough Road. 0116 266 5506"
-1.1218607426,52.6562019543,"*[283WSalf]Masjid Fida. 127 Loughborough Road. 0116 225 3532"
-1.6033950448,54.9563065373,"*[200WSufiPkstn]Masjid Islamia Naqshabandiya. 1 Ely Street. "
-1.1133795977,52.6341893684,"*[400WBrelPkstn]Gulzar-e-Madina Mosque. Muslim Community Resource Centre Ltd, Melbourne Centre, Melb.... 0116 251 1134"
-1.8231350183,52.5682905345,"*[500WDeob]Sutton Coldfield Muslim Association. former Court House, Lichfield Road. "
-1.1095640000,52.6346150000,"*[210WIrregGujrti]Madressah-e-Rahimiyah. 127 Mere Road. 0116 251 1120"
-1.1134640872,52.6367865056,"*[1000NoWDeobGujrti]Masjid e Usman. 162 Nedham Street and Melbourne Road. 0116 262 1059"
-1.1129021645,52.6043067292,"*[50WShia]Anjuman-e-Saifee. 74 Overdale Road. 0116 288 2772"
